TagID,TagName,categoryname,categoryid
3225,hambugerbröd,Hamburgerbröd,1917
3226,"hamburger bröd",Hamburgerbröd,1917
3227,"hamburge bröd",Hamburgerbröd,1917
3228,"hamburgare bröd",Hamburgerbröd,1917
3229,hamburgarebröd,Hamburgerbröd,1917
3230,krovbröd,Hamburgerbröd,1917
3231,korvbröd,Hamburgerbröd,1917
3232,"korv bröd",Hamburgerbröd,1917
3243,wc-duck,WC-Rengöring,2786
3244,"wc duck",WC-Rengöring,2786
3245,"wc anka",WC-Rengöring,2786
3246,wc-anka,WC-Rengöring,2786
3247,wc-ankan,WC-Rengöring,2786
3248,"wc ankan",WC-Rengöring,2786
3249,"wc ank",WC-Rengöring,2786
3250,"wc anca",WC-Rengöring,2786
3251,"duck wc",WC-Rengöring,2786
3252,"wc activ",WC-Rengöring,2786
3253,"wc active",WC-Rengöring,2786
3254,"wc aktiv",WC-Rengöring,2786
3255,duck,WC-Rengöring,2786
3256,fläskkotletter,Fläskkotlett,845
3257,ansjovis,Ansjovis,537
3257,ansjovis,Ansjovisfiléer,2127
3258,ansjovisar,Ansjovis,537
3258,ansjovisar,Ansjovisfiléer,2127
3259,ansjo,Ansjovis,537
3259,ansjo,Ansjovisfiléer,2127
3260,anjo,Ansjovis,537
3260,anjo,"Päron Anjou",3245
3260,anjo,Ansjovisfiléer,2127
3261,sköljmedel,Sköljmedel,1210
3262,mjukmedel,Sköljmedel,1210
3263,"skölj medel",Sköljmedel,1210
3264,sjöljmedel,Sköljmedel,1210
3265,"mjuk medel",Sköljmedel,1210
3266,kotletter,Fläskkotlett,845
3270,ostkrokar,Ostbågar,4742
3273,philadelfia,Färskost,2754
3274,"färsk ost",Färskost,2754
3275,filadelfiaost,Färskost,2754
3276,philadelphiaost,Färskost,2754
3276,philadelphiaost,"Färskost Naturell",2871
3277,allbran,Branflakes,3547
3277,allbran,"Flingor - All Bran",4285
3278,"all bran",Branflakes,3547
3279,lampa,Glödlampor,2991
3280,lampor,Glödlampor,2991
3281,torrjäst,"Jäst Torr",2965
3281,torrjäst,"Jäst Original Torr",3361
3281,torrjäst,"Jäst Söta Degar Torr",3363
3282,"torr jäst","Jäst Torr",2965
3282,"torr jäst","Jäst Original Torr",3361
3282,"torr jäst","Jäst Söta Degar Torr",3363
3283,"jäst torr","Jäst Original Torr",3361
3283,"jäst torr","Jäst Söta Degar Torr",3363
3284,tortillabröd,Tortilla,1697
3285,"tortilla bröd",Tortilla,1697
3286,tortila,Tortilla,1697
3286,tortila,"Tortilla - Små",3663
3286,tortila,"Tortilla Chili & Jalapeno",3611
3286,tortila,"Tortilla Tomater & Örter",3616
3286,tortila,"Tortilla Whole Wheat",3618
3287,tortill,Tortilla,1697
3290,bondbönor,Bondbönor,3542
3291,"bond bönor",Bondbönor,3542
3292,salladshuvud,Isbergssallat,791
3293,"sallads huvud",Isbergssallat,791
3294,sockerärta,Sockerärta,2266
3295,sockerärtor,Sockerärta,2266
3296,sockeräerter,Sockerärta,2266
3297,sockerärter,Sockerärta,2266
3298,"socker ärtor",Sockerärta,2266
3299,"socker ärter",Sockerärta,2266
3300,"socker ärta",Sockerärta,2266
3301,"ost riven","Riven Ost",3064
3302,rivenost,"Riven Ost",3064
3303,medvurst,Medwurst,2286
3304,kognacsmedvurst,Medwurst,2286
3305,kognacmedwurst,Medwurst,2286
3306,qourn,"Vegetariska produkter",1169
3307,quorn,"Vegetariska produkter",1169
3308,kolasås,Kolasås,1234
3309,"kola sås",Kolasås,1234
3310,"sås kola",Kolasås,1234
3311,dessertsås,Kolasås,1234
3312,libero,Libero,3938
3313,"blöjor libero",Libero,3938
3314,"blöja libero",Libero,3938
3315,sardin,Sardiner,1364
3316,sardiner,Sardiner,1364
3317,"creme fraische","Creme Fraiche",2903
3318,"créme fraiche","Creme Fraiche",2903
3319,soppåse,Avfallspåsar,3986
3320,avfall,Avfallspåsar,3986
3321,blomjord,Blomjord,312
3322,"blom jord",Blomjord,312
3323,riskaka,Riskakor,1110
3324,"ris kaka",Riskakor,1110
3325,"ris kakor",Riskakor,1110
3326,rågfras,Rågkuddar,4122
3327,sugarsnaps,Sugarsnaps,4230
3328,"sugar snaps",Sugarsnaps,4230
3329,citronsaft,"Citronjuice - råpressad",2834
3330,citronjuice,"Citronjuice - råpressad",2834
3331,citronkoncentrat,"Citronjuice - råpressad",2834
3332,"pressad citron","Citronjuice - råpressad",2834
3333,"citron pressad","Citronjuice - råpressad",2834
3334,"lök gul","Gul lök",828
3335,"gul lök","Gul lök",828
3336,"gula lökar","Gul lök",828
3337,"lökar gula","Gul lök",828
3338,rucola,Ruccolasallat,2045
3339,rucolasallad,Ruccolasallat,2045
3340,rucolasalat,Ruccolasallat,2045
3341,rucolasallat,Ruccolasallat,2045
3342,honungsmelon,"Melon Honung",3240
3343,"honungs melon","Melon Honung",3240
3344,"honung melon","Melon Honung",3240
3345,honungmelon,"Melon Honung",3240
3346,galiamelon,"Melon Galia",3239
3347,"galia melon","Melon Galia",3239
3348,"vin druvor",Vindruvor,605
3349,"vin druva",Vindruvor,605
3350,druva,Vindruvor,605
3351,druvor,Vindruvor,605
3352,gulasch,Gulasch,1833
3353,"gulasch soppa",Gulasch,1833
3354,gulaschsoppa,Gulasch,1833
3355,gulash,Gulasch,1833
3356,gulashsoppa,Gulasch,1833
3357,gulach,Gulasch,1833
3358,gulachsoppa,Gulasch,1833
3359,kycklingfiléer,Kycklingfile,957
3360,vaniljkräm,Vaniljsås,1615
3361,"vanilj sås",Vaniljsås,1615
3362,vaniljsås,Vaniljsås,1615
3363,marsansås,Vaniljsås,1615
3364,marsan,Vaniljsås,1615
3365,kanelstång,"Kanel Hel",3625
3366,"kanel stång","Kanel Hel",3625
3367,diskmaskinssalt,Diskmaskinsrengöring,4100
3368,diskmaskinsalt,Diskmaskinsrengöring,4100
3369,"diskmaskin salt",Diskmaskinsrengöring,4100
3370,"spol glans",Diskmaskinsrengöring,4100
3371,"diskmaskin rengöring",Diskmaskinsrengöring,4100
3372,duschkräm,Duschtvål,1029
3373,duschcreme,Duschtvål,1029
3374,dusch,Duschtvål,1029
3375,"dusch kräm",Duschtvål,1029
3376,"dusch creme",Duschtvål,1029
3377,championer,Champinjon,552
3377,championer,Skogschampinjoner,822
3378,shampinjoner,Champinjon,552
3378,shampinjoner,"Färska champinjoner",2461
3379,shampioner,Champinjon,552
3380,schampinjoner,Champinjon,552
3381,schampioner,Champinjon,552
3382,champion,Champinjon,552
3382,champion,Skogschampinjoner,822
3383,shampion,Champinjon,552
3384,schampion,Champinjon,552
3385,mussli,Müsli,1787
3386,müssli,Müsli,1787
3387,permesan,"Parmesan, Pecorino & Grana Padano",64
3387,permesan,"Riven Parmesanost",2891
3388,permesanost,"Parmesan, Pecorino & Grana Padano",64
3388,permesanost,"Riven Parmesanost",2891
3389,"permesan ost","Parmesan, Pecorino & Grana Padano",64
3390,vaniljyoghurt,Vaniljyoghurt,3457
3391,vaniljyougurt,Vaniljyoghurt,3457
3392,vaniljyogurt,Vaniljyoghurt,3457
3393,vaniljyoughurt,Vaniljyoghurt,3457
3394,vaniljyoggi,Vaniljyoghurt,3457
3395,vaniljjogurt,Vaniljyoghurt,3457
3396,"kokos mjölk",Kokosmjölk,1146
3397,"cocos mjölk",Kokosmjölk,1146
3398,plastglas,Engångsglas/bägare,4289
3399,plastkoppar,Engångsglas/bägare,4289
3400,engångskoppar,Engångsglas/bägare,4289
3401,bägare,Engångsglas/bägare,4289
3402,engångskopp,Engångsglas/bägare,4289
3403,brocoli,Broccoli,487
3403,brocoli,"Broccoli Färsk",3257
3403,brocoli,"Broccoli Fryst",1631
3404,brocholi,Broccoli,487
3404,brocholi,"Broccoli Färsk",3257
3404,brocholi,"Broccoli Fryst",1631
3405,broccoli,Broccoli,487
3405,broccoli,"Broccoli Fryst",1631
3406,brockoli,Broccoli,487
3406,brockoli,"Broccoli Färsk",3257
3406,brockoli,"Broccoli Fryst",1631
3407,brokoli,Broccoli,487
3407,brokoli,"Broccoli Färsk",3257
3408,kruksallad,Sallat,165
3408,kruksallad,Plocksallat,2264
3408,kruksallad,Romansallat,2273
3408,kruksallad,"Röd/Grön Sallat",1296
3408,kruksallad,Krispsallat,2194
3408,kruksallad,Kaskadsallat,2043
3409,kruksallat,Sallat,165
3410,wok,Wokmix,491
3410,wok,"Wokgrönsaker Burk",3426
3410,wok,"Woknoodles - färdiga",3653
3410,wok,Woksås,1154
3410,wok,"Kryddmix Thai Wok",3089
3410,wok,"Kryddmix Veggie Wok",3095
3410,wok,"Wokmix Fryst",1635
3411,wook,Wokmix,491
3411,wook,"Wokgrönsaker Burk",3426
3411,wook,"Woknoodles - färdiga",3653
3411,wook,Woksås,1154
3411,wook,"Kryddmix Thai Wok",3089
3411,wook,"Kryddmix Veggie Wok",3095
3411,wook,"Wokmix Fryst",1635
3412,wock,Wokmix,491
3412,wock,"Wokgrönsaker Burk",3426
3412,wock,"Woknoodles - färdiga",3653
3412,wock,Woksås,1154
3412,wock,"Kryddmix Thai Wok",3089
3412,wock,"Kryddmix Veggie Wok",3095
3413,matjesill,Matjessill,510
3414,matjes,Matjessill,510
3415,"matje sill",Matjessill,510
3416,"matjes sill",Matjessill,510
3417,"hård ost",Hårdost,3059
3417,"hård ost","Prästost Lagrad",4304
3418,soppa,Soppor,454
3419,soppor,Soppor,454
3420,"äpple juice",Äppeljuice,1083
3421,"äppel juice",Äppeljuice,1083
3422,äpplejos,Äppeljuice,1083
3423,äppeljos,Äppeljuice,1083
3424,pistagenötter,Pistagenötter,2899
3425,pistagenöt,Pistagenötter,2899
3426,"pistage nötter",Pistagenötter,2899
3427,"pistage nöt",Pistagenötter,2899
3428,pistasch,Pistagenötter,2899
3429,pistaschnötter,Pistagenötter,2899
3430,pistach,Pistagenötter,2899
3431,viltskav,Renskav,2206
3432,skav,Renskav,2206
3433,"färsk peppar",Chilifrukter,3009
3434,appelsin,Apelsin,718
3435,"apel sin",Apelsin,718
3436,apellsin,Apelsin,718
3439,rotse,Rotselleri,2856
3440,"rot selleri",Rotselleri,2856
3441,rotseleri,Rotselleri,2856
3442,diskhandskar,Städhandskar,3916
3443,diskhandske,Städhandskar,3916
3444,"disk handske",Städhandskar,3916
3445,"disk handskar",Städhandskar,3916
3446,ugnsfolie,Aluminiumfolie,1320
3447,folie,Aluminiumfolie,1320
3448,jordgubbssaft,"Saft Jordgubb",1436
3449,jordgubbsaft,"Saft Jordgubb",1436
3450,"jordgubbs saft","Saft Jordgubb",1436
3451,"jordgubb saft","Saft Jordgubb",1436
3452,"saft jordgubb","Saft Jordgubb",1436
3453,dammsugarpåsar,Dammsugarpåsar,4197
3454,dammsugarpåse,Dammsugarpåsar,4197
3455,"damm sugarpåse",Dammsugarpåsar,4197
3456,"damm sugarpåsar",Dammsugarpåsar,4197
3457,tidningar,Kvällstidningar,3502
3458,tidning,Kvällstidningar,3502
3459,kvällstidning,Kvällstidningar,3502
3460,kvällstidningar,Kvällstidningar,3502
3461,"kvälls tidning",Kvällstidningar,3502
3462,tidningen,Kvällstidningar,3502
3463,kalkonkorv,Kalkonkorv,4220
3464,"kalkon korv",Kalkonkorv,4220
3465,ketschup,Tomatketchup,328
3466,ketshup,Tomatketchup,328
3467,fiskfile,Gösfile,3679
3467,fiskfile,Laxfilé,775
3467,fiskfile,Koljafile,3002
3467,fiskfile,Torskfilé,776
3467,fiskfile,Pangasius/Hajmalsfile,3003
3468,gösfile,Gösfile,3679
3469,laxfilé,Laxfilé,775
3470,koljafile,Koljafile,3002
3471,kolja,Koljafile,3002
3472,torskfile,Torskfilé,776
3472,torskfile,"Torskfilé Färsk",4429
3473,hajmalsfile,Pangasius/Hajmalsfile,3003
3474,pangasius,Pangasius/Hajmalsfile,3003
3475,hajmal,Pangasius/Hajmalsfile,3003
3476,bomullsrondeller,Bomullsrondeller,1702
3477,bomullsrondell,Bomullsrondeller,1702
3478,"bomulls rondell",Bomullsrondeller,1702
3479,"bomulls rondeller",Bomullsrondeller,1702
3480,disksvamp,Rengöringssvamp,3964
3481,allrengöringssvamp,Rengöringssvamp,3964
3482,allrengöringsvamp,Rengöringssvamp,3964
3483,rengöringsvamp,Rengöringssvamp,3964
3484,rengöringssvamp,Rengöringssvamp,3964
3485,"disk svamp",Rengöringssvamp,3964
3486,"inlagd gurka","Inlagd gurka",1097
3487,tacobröd,Tortilla,1697
3488,tacosbröd,Tortilla,1697
3489,"tacos bröd",Tortilla,1697
3490,"taco bröd",Tortilla,1697
3491,blåbärsoppa,Blåbärssoppa,1616
3492,"blåbärs soppa",Blåbärssoppa,1616
3493,"blåbär soppa",Blåbärssoppa,1616
3495,hotdogs,Grillkorv,709
3496,"hot dog",Grillkorv,709
3497,"hot dogs",Grillkorv,709
3498,"grill korv",Grillkorv,709
3499,köttlåda,Köttlådor,4040
3500,"kött lådor",Köttlådor,4040
3501,"kött låda",Köttlådor,4040
3504,Scharlottenlök,Schalottenlök,2187
3505,sharlottenlök,Schalottenlök,2187
3509,rivost,"Riven Ost",3064
3510,diflaska,Nappflaskor,4293
3511,diflaskor,Nappflaskor,4293
3512,nappflaska,Nappflaskor,4293
3513,napp,Nappar,4294
3514,dinapp,Nappar,4294
3515,nappar,Nappar,4294
3516,Haklapp,Haklappar,4296
3517,haklappar,Haklappar,4296
3518,barnschampoo,Barnvård,3909
3519,barnshampoo,Barnvård,3909
3520,barnschampo,Barnvård,3909
3521,barnshampo,Barnvård,3909
3522,babyolja,Barnvård,3909
3523,kroppspuder,Barnvård,3909
3524,kvisttomater,Kvisttomater,2120
3525,kvistomater,Kvisttomater,2120
3526,"kvist tomater",Kvisttomater,2120
3527,kvisttomat,Kvisttomater,2120
3528,kvistomat,Kvisttomater,2120
3529,"kvist tomat",Kvisttomater,2120
3530,"tomat kvist",Kvisttomater,2120
3531,"tomater kvist",Kvisttomater,2120
3532,lasangeplattor,Lasagneplattor,1312
3533,lasagneplattor,Lasagneplattor,1312
3534,lasange,Lasagneplattor,1312
3535,lasagne,Lasagneplattor,1312
3536,"gröna äpplen","Äpple Golden Delicius",3248
3536,"gröna äpplen","Äpple Granny Smith",3250
3537,"gula äpplen","Äpple Golden Delicius",3248
3538,vattenkastanj,Vattenkastanjer,618
3539,vattenkastanjer,Vattenkastanjer,618
3540,"vatten kastanjer",Vattenkastanjer,618
3541,kastanjer,Vattenkastanjer,618
3542,kastanj,Vattenkastanjer,618
3543,persimon,Sharon,3880
3544,naturgodis,Naturgodis,4151
3545,"natur godis",Naturgodis,4151
3549,trasor,Diskduk,3965
3550,trasa,Diskduk,3965
3551,hushållpapper,Hushållspapper,512
3552,jordärtskockor,Jordärtskocka,624
3553,jordärtskocka,Jordärtskocka,624
3554,kondom,Preventivmedel,1143
3555,kondomer,Preventivmedel,1143
3556,gravtest,Preventivmedel,1143
3557,graviditetstest,Preventivmedel,1143
3558,glidmedel,Preventivmedel,1143
3559,massageolja,Preventivmedel,1143
3560,remoulad,Remouladsås,1502
3561,"remoulad sås",Remouladsås,1502
3562,remouladsås,Remouladsås,1502
3563,remolad,Remouladsås,1502
3564,remoladsås,Remouladsås,1502
3565,"remolad sås",Remouladsås,1502
3566,tahini,Sesampasta,3897
3567,pizzaost,"Riven Pizzaost",557
3568,"pizza ost","Riven Pizzaost",557
3569,matlagningsyoghurt,"Yoghurt för Matlagning",1326
3570,matyoghurt,"Yoghurt för Matlagning",1326
3571,matlagningsyougurt,"Yoghurt för Matlagning",1326
3572,matlagningsyoughurt,"Yoghurt för Matlagning",1326
3573,teriyaki,Teriyakisås,2492
3574,teriaki,Teriyakisås,2492
3575,sopsäck,Avfallspåsar,3986
3576,sopsäckar,Avfallspåsar,3986
3577,vitlöksklyftor,Vitlök,623
3577,vitlöksklyftor,"Vitlök Färsk",3271
3577,vitlöksklyftor,"Vitlök Vanlig",2681
3580,"kinesisk soja","Kinesisk soja",2928
3580,"kinesisk soja","Övrig soja",4179
3581,"kinesisk soya","Kinesisk soja",2928
3582,"soja kinesisk","Kinesisk soja",2928
3583,"japansk soja","Japansk soja",1362
3584,"soja japansk","Japansk soja",1362
3585,"panerad fisk",Fiskpinnar,1371
3587,pulvermos,Potatismospulver,1522
3591,bordssalt,Flingsalt,1944
3592,bordsalt,Flingsalt,1944
3593,"fling salt",Flingsalt,1944
3594,"salt fling",Flingsalt,1944
3595,delikatesspotatis,Delikatesspotatis,3276
3596,"delikatess potatis",Delikatesspotatis,3276
3597,"potatis delikatess",Delikatesspotatis,3276
3598,frallor,"Baguetter & Småbröd",3117
3599,fralla,"Baguetter & Småbröd",3117
3600,småbröd,"Baguetter & Småbröd",3117
3601,"spenat färsk","Färsk bladspenat",2892
3602,"färsk spenat","Färsk bladspenat",2892
3603,"färsk bladspenat","Färsk bladspenat",2892
3604,bladspenat,"Färsk bladspenat",2892
3605,spenat,"Färsk bladspenat",2892
3606,jouice,Juice,231
3607,"sambal olek","Sambal Oelek",694
3608,"sambal oelek","Sambal Oelek",694
3609,marshmallows,"Skum Marshmallows",3410
3610,marschmallows,"Skum Marshmallows",3410
3611,marshmallow,"Skum Marshmallows",3410
3612,marschmallow,"Skum Marshmallows",3410
3613,marchmallow,"Skum Marshmallows",3410
3614,"färska hallon","Hallon Färska",3235
3615,"hallon färska","Hallon Färska",3235
3616,"röd currypasta","Röd Currypasta",1890
3617,"röd curry pasta","Röd Currypasta",1890
3618,currypasta,"Röd Currypasta",1890
3619,"currypasta röd","Röd Currypasta",1890
3620,köttbullar,Köttbullar,3701
3621,kötbullar,Köttbullar,3701
3621,kötbullar,"Köttbullar Frysta",3343
3621,kötbullar,"Köttbullar Färska",3342
3622,köttbulle,Köttbullar,3701
3623,kötbulle,Köttbullar,3701
3624,lammfile,Lammfilé,3885
3625,lamfile,Lammfilé,3885
3626,saffransbullar,Saffransbullar,4038
3627,lussebullar,Saffransbullar,4038
3628,saffranbullar,Saffransbullar,4038
3629,saffransbulle,Saffransbullar,4038
3630,lussebulle,Saffransbullar,4038
3631,lussekatter,Saffransbullar,4038
3632,lussekatt,Saffransbullar,4038
3633,viltfond,"Vilt/Kantarellfond Bulj.",2230
3634,kantarellfond,"Vilt/Kantarellfond Bulj.",2230
3635,fonder,Fonder,3713
3636,vitlöksost,"Färskost Vitlök",3065
3637,färskost,"Färskost Vitlök",3065
3638,flädersaft,"Saft Fläder",3194
3639,"fläder saft","Saft Fläder",3194
3640,"saft fläder","Saft Fläder",3194
3641,plommontomater,Plommontomater,2182
3642,plommontomat,Plommontomater,2182
3643,"plommon tomater",Plommontomater,2182
3644,"plommon tomat",Plommontomater,2182
3645,plomontomat,Plommontomater,2182
3646,plomontomater,Plommontomater,2182
3647,"tomater plommon",Plommontomater,2182
3648,"tomat plommon",Plommontomater,2182
3649,västerbottenost,Västerbottenost,146
3650,västerbottensost,Västerbottenost,146
3651,"västerbotten ost",Västerbottenost,146
3652,"ost västerbotten",Västerbottenost,146
3653,avorioris,Arborioris,2005
3654,arborioris,Arborioris,2005
3655,"avorio ris",Arborioris,2005
3656,"arborio ris",Arborioris,2005
3657,ättikssprit,Ättiksprit,1471
3658,ättiksprit,Ättiksprit,1471
3659,ättika,Ättiksprit,1471
3660,glasnudlar,Glasnudlar,3482
3661,"glas nudlar",Glasnudlar,3482
3662,steksmör,"Mat & Bak Smör/Margarin",480
3663,buljongtärning,Buljong,3712
3664,buljong,Buljong,3712
3664,buljong,Fonder,3713
3665,pulverkaffe,Snabbkaffe,1001
3666,snabbkaffe,Snabbkaffe,1001
3667,"pulver kaffe",Snabbkaffe,1001
3668,djurmat,"Djurmat & Tillbehör",6
3668,djurmat,Hundmat,35
3668,djurmat,Fågelmat,36
3668,djurmat,Kattmat,37
3669,machesallat,Machesallat,2203
3670,machesallad,Machesallat,2203
3671,mache,Machesallat,2203
3672,"mache sallad",Machesallat,2203
3673,"mache sallat",Machesallat,2203
3674,plastmuggar,Engångsglas/bägare,4289
3675,muggar,Engångsglas/bägare,4289
3676,mugg,Engångsglas/bägare,4289
3677,engångsmugg,Engångsglas/bägare,4289
3678,qinoa,Quinoa,413
3679,quinoa,Quinoa,413
3680,qinuoa,Quinoa,413
3681,harissa,Harissa,4169
3682,harisa,Harissa,4169
3683,"barnmat 12 mån","Barnmat 12 mån",302
3684,"barnmat 12mån","Barnmat 12 mån",302
3685,"barnmat 12m","Barnmat 12 mån",302
3686,"barnmat 12 m","Barnmat 12 mån",302
3687,"12 månader","Barnmat 12 mån",302
3688,"barnmat 12 månader","Barnmat 12 mån",302
3689,"barnmat 1 år","Barnmat 12 mån",302
3690,"barnmat 1år","Barnmat 12 mån",302
3691,"barnmat 8 mån","Barnmat 8 mån",246
3692,"barnmat 8mån","Barnmat 8 mån",246
3693,"barnmat 8m","Barnmat 8 mån",246
3694,"barnmat 8 m","Barnmat 8 mån",246
3695,"barnmat 8 månader","Barnmat 8 mån",246
3696,"barnmat 8månadet","Barnmat 8 mån",246
3697,"barnmat 4 mån","Barnmat 4 mån",303
3698,"barnmat 4mån","Barnmat 4 mån",303
3699,"barnmat 4 m","Barnmat 4 mån",303
3700,"barnmat 4m","Barnmat 4 mån",303
3701,"barnmat 4 månader","Barnmat 4 mån",303
3702,"barnmat 4månader","Barnmat 4 mån",303
3703,barnmat4,"Barnmat 4 mån",303
3704,"4 mån","Barnmat 4 mån",303
3705,"4 månader","Barnmat 4 mån",303
3706,"barnmat 5-6 mån","Barnmat 5-6 mån",248
3707,"barnmat 5-6mån","Barnmat 5-6 mån",248
3708,"barnmat 5mån","Barnmat 5-6 mån",248
3709,"barnmat 5 mån","Barnmat 5-6 mån",248
3710,"barnmat 5 månader","Barnmat 5-6 mån",248
3711,"barnmat 5månader","Barnmat 5-6 mån",248
3712,"barnmat 5m","Barnmat 5-6 mån",248
3713,"barnmat 5 m","Barnmat 5-6 mån",248
3714,"5 månader","Barnmat 5-6 mån",248
3715,5mån,"Barnmat 5-6 mån",248
3716,"5 mån","Barnmat 5-6 mån",248
3717,"6 månader","Barnmat 5-6 mån",248
3718,"6 mån","Barnmat 5-6 mån",248
3719,6mån,"Barnmat 5-6 mån",248
3720,"barnmat 6 månader","Barnmat 5-6 mån",248
3721,"barnmat 6månader","Barnmat 5-6 mån",248
3722,"barnmat 6mån","Barnmat 5-6 mån",248
3723,"barnmat 6 mån","Barnmat 5-6 mån",248
3724,"barnmat 6m","Barnmat 5-6 mån",248
3725,"barnmat 6 m","Barnmat 5-6 mån",248
3726,"barnmat över 12 mån","Barnmat över 12 mån",301
3727,"barnmat över 12mån","Barnmat över 12 mån",301
3728,"över 12 mån","Barnmat över 12 mån",301
3729,"barnmat 15 mån","Barnmat över 12 mån",301
3730,"barnmat 15mån","Barnmat över 12 mån",301
3731,"barnmat 24mån","Barnmat över 12 mån",301
3732,"barnmat 24 mån","Barnmat över 12 mån",301
3733,chorizo,"Chorizo Pålägg",3733
3734,salami,"Salami pålägg",119
3734,salami,"Salami Delikatess",4440
3735,greveost,Grevéost,679
3736,greve,Grevéost,679
3737,"herrgårds ost",Herrgårdsost,565
3737,"herrgårds ost","Riven Herrgårdsost",4084
3738,herrgård,Herrgårdsost,565
3738,herrgård,"Riven Herrgårdsost",4084
3739,herrgårdsost,Herrgårdsost,565
3739,herrgårdsost,"Riven Herrgårdsost",4084
3740,hushållsost,Hushållsost,563
3741,"hushålls ost",Hushållsost,563
3742,goudaost,Goudaost,94
3743,"gouda ost",Goudaost,94
3744,guoda,Goudaost,94
3745,guodaost,Goudaost,94
3746,präst,Prästost,61
3746,präst,"Prästost Lagrad",4304
3746,präst,"Prästost Mager",4303
3746,präst,"Prästost Mellan",746
3746,präst,"Prästost Mild",953
3746,präst,"Prästost Skivad",1956
3747,prästost,Prästost,61
3747,prästost,"Prästost Lagrad",4304
3747,prästost,"Prästost Mager",4303
3747,prästost,"Prästost Mellan",746
3747,prästost,"Prästost Mild",953
3747,prästost,"Prästost Skivad",1956
3748,"präst ost",Prästost,61
3748,"präst ost","Prästost Lagrad",4304
3748,"präst ost","Prästost Mager",4303
3748,"präst ost","Prästost Mellan",746
3748,"präst ost","Prästost Mild",953
3748,"präst ost","Prästost Skivad",1956
3749,stureost,Stureost,130
3750,sture,Stureost,130
3751,moröter,"Vanliga morötter",3767
3751,moröter,"Morötter i Knippe",4226
3752,morott,"Vanliga morötter",3767
3753,babymorötter,"Frysta Morötter",3769
3754,"baby morötter","Frysta Morötter",3769
3755,babymorot,"Frysta Morötter",3769
3756,"baby morot","Frysta Morötter",3769
3757,champijon,Champinjon,552
3758,Champinjon,Champinjon,552
3758,Champinjon,Skogschampinjoner,822
3758,Champinjon,"Färska champinjoner",2461
3759,champinjoner,Champinjon,552
3759,champinjoner,Skogschampinjoner,822
3760,champinion,Skogschampinjoner,822
3760,champinion,"Färska champinjoner",2461
3761,fårost,Fetaost,366
3762,"får ost",Fetaost,366
3763,janson,"Janssons Frestelse",3321
3764,jansson,"Janssons Frestelse",3321
3765,jansonsfestelse,"Janssons Frestelse",3321
3766,janssonsfrestelse,"Janssons Frestelse",3321
3768,winerbröd,Wienerbröd,3113
3769,vinerbröd,Wienerbröd,3113
3770,vienerbröd,Wienerbröd,3113
3771,brödstavar,Grissini,2983
3772,"bröd stavar",Grissini,2983
3773,"bröd pinnar",Grissini,2983
3774,brödpinnar,Grissini,2983
3775,grisini,Grissini,2983
3776,dip,Dipmix,1132
3776,dip,Dip,476
3777,julnötter,Hasselnötter,2889
3777,julnötter,Valnötter,2374
3778,tandpetare,Tandpetare,2978
3779,jordnöt,"Jordnötter Saltade",4128
3783,fredagsmys,Chips,707
3783,fredagsmys,Lösviktsgodis,4570
3783,fredagsmys,"Taco Kryddmix Original",3708
3783,fredagsmys,Tacosås,1905
3783,fredagsmys,"Kryddmix Burrito",3073
3783,fredagsmys,Popcorn,987
3784,"fredags mys",Chips,707
3789,pastej,Leverpastej,2779
3789,pastej,"Pastejer Övriga Sorter",1245
3790,"Skivad ost","Skivad Ost",3919
3791,semper,Barnmat,2806
3797,"barnmat semper",Barnmat,2806
3800,"lök röd",Rödlök,792
3831,"schampoo ",Schampo,990
3832,shampoo,Schampo,990
3833,shampo,Schampo,990
3839,majsmjöl,Majsstärkelse,2753
3840,majsena,Majsstärkelse,2753
3841,maisena,Majsstärkelse,2753
3852,semlor,Semlor,4053
3853,semla,Semlor,4053
3854,knäcke,Knäckebröd,349
3855,"gröt ",Barngröt,300
3905,spage,Spaghetti,1453
3957,glutenfria,"Glutenfri mix",535
3957,glutenfria,"Glutenfria Flakes",4127
3957,glutenfria,Guarkärnmjöl,4947
3957,glutenfria,Linsmjöl,4950
3957,glutenfria,Gulärtsmjöl,4953
4261,aborgine,Aubergine,167
4262,auborgine,Aubergine,167
4263,abergine,Aubergine,167
4264,aborgin,Aubergine,167
4265,auborgin,Aubergine,167
4266,abergin,Aubergine,167
4267,advocado,Avokado,161
4268,advokado,Avokado,161
4269,äggplanta,Aubergine,167
4270,"ägg planta",Aubergine,167
4271,ägplanta,Aubergine,167
4272,fusili,Fusilli,1196
4273,fussilli,Fusilli,1196
4274,fussili,Fusilli,1196
4277,lamfärs,Lammfärs,2176
4278,äamfärs,Lammfärs,2176
4279,"lamm färs",Lammfärs,2176
4283,"active git","Active Fit",4335
4284,"active fit","Active Fit",4335
4285,adelost,Ädelost,4078
4286,"ädel ost",Ädelost,4078
4287,"ost ädel",Ädelost,4078
4288,alfaalfa,Alfalfafrö,2014
4289,"alfa alfa",Alfalfafrö,2014
4290,alfafrö,Alfalfafrö,2014
4320,colasås,Kolasås,1234
4321,"cola sås",Kolasås,1234
4322,apelsiner,Apelsin,718
4323,apelsinjuice,Apelsinjuice,1084
4324,"apelsin juice",Apelsinjuice,1084
4325,apelsinjos,Apelsinjuice,1084
